word,type,age
kaleidoskooppi,substantiivi,new
kalenteri,substantiivi,new
kalenterivuosi,substantiivi,old
kali,substantiivi,new
kaliberi,substantiivi,new
kalibrointi,substantiivi,new
kalifaatti,substantiivi,new
kalifi,substantiivi,new
kalifornianjuoksukäki,substantiivi,old
kaliforniankondori,substantiivi,new
kaliforniantimali,substantiivi,new
kaliiberi,substantiivi,new
kaliiperi,substantiivi,new
kaljaasi,substantiivi,new
kaljakori,substantiivi,new
kalkki,substantiivi,new
kalkkikivi,substantiivi,old
kalkkimaali,substantiivi,new
kallioimarrekasvi,substantiivi,new
kalliotamaani,substantiivi,new
kalliotöyhtöpingviini,substantiivi,new
kalmari,substantiivi,new
kalmojuuri,substantiivi,old
kalmukki,substantiivi,new
kalomeli,substantiivi,new
kalopsi,substantiivi,new
kalori,substantiivi,new
kalorimetri,substantiivi,new
kalossi,substantiivi,new
kalotti,substantiivi,new
kalsedoni,substantiivi,new
kalsiitti,substantiivi,new
kalsiumhydroksidi,substantiivi,new
kalsiumkarbonaatti,substantiivi,new
kalsiumlaktaatti,substantiivi,new
kalsiumoksidi,substantiivi,new
kalsiumsulfaatti,substantiivi,new
kalteri,substantiivi,new
kaltevointi,substantiivi,new
kaluunakäki,substantiivi,old
kalvinismi,substantiivi,new
kalvinisti,substantiivi,new
kalvosinnappi,substantiivi,new
kamari,substantiivi,new
kamarimusiikki,substantiivi,new
kamarineiti,substantiivi,new
kamariorkesteri,substantiivi,new
kambri,substantiivi,new
kambrikausi,substantiivi,old
kameleontti,substantiivi,new
kameli,substantiivi,new
kamelikurki,substantiivi,old
kamferi,substantiivi,new
kamiini,substantiivi,new
kammi,substantiivi,new
kammiovesi,substantiivi,old
kampamaneetti,substantiivi,new
kampanjointi,substantiivi,new
kampasaniaiskasvi,substantiivi,new
kampaviineri,substantiivi,new
kampi,substantiivi,old
kampiakseli,substantiivi,new
kamppailulaji,substantiivi,new
kamreeri,substantiivi,new
kanaali,substantiivi,new
kanadanenglanti,substantiivi,new
kanadanhanhi,substantiivi,old
kananhirssi,substantiivi,new
kanankaali,substantiivi,new
kanarianhelpi,substantiivi,old
kanavatransistori,substantiivi,new
kanavointi,substantiivi,new
kandi,substantiivi,new
kandidaatti,substantiivi,new
kaneli,substantiivi,new
kanervakasvi,substantiivi,new
kangastukki,substantiivi,new
kani,substantiivi,new
kaniikki,substantiivi,new
kaniini,substantiivi,new
kanisteri,substantiivi,new
kaniturkki,substantiivi,new
kanjoni,substantiivi,new
kanki,substantiivi,old
kankuri,substantiivi,new
kannakasvi,substantiivi,new
kannattajakortti,substantiivi,new
kannibaali,substantiivi,new
kannibalismi,substantiivi,new
kannukasvi,substantiivi,new
kanonisti,substantiivi,new
kanooppi,substantiivi,new
kanootti,substantiivi,new
kansallishenki,substantiivi,old
kansallishymni,substantiivi,new
kansalliskaarti,substantiivi,new
kansalliskivi,substantiivi,old
kansallissosialismi,substantiivi,new
kansallissosialisti,substantiivi,new
kansandemokraatti,substantiivi,new
kansanhuvi,substantiivi,new
kansankapitalismi,substantiivi,new
kansankieli,substantiivi,old
kansankoti,substantiivi,new
kansanmusiikki,substantiivi,new
kansantanssi,substantiivi,new
kansantauti,substantiivi,new
kansi,substantiivi,old
kansilehti,substantiivi,old
kansituoli,substantiivi,new
kansleri,substantiivi,new
kansliaministeri,substantiivi,new
kantaatti,substantiivi,new
kantakaupunki,substantiivi,new
kantakieli,substantiivi,old
kantarelli,substantiivi,new
kantasieni,substantiivi,old
kantasilli,substantiivi,new
kantasuomi,substantiivi,old
kantoni,substantiivi,new
kantopommi,substantiivi,new
kantoraketti,substantiivi,new
kantotuoli,substantiivi,new
kantri,substantiivi,new
kanttarelli,substantiivi,new
kantti,substantiivi,new
kanttiini,substantiivi,new
kanttori,substantiivi,new
kanukkakasvi,substantiivi,new
kanuri,substantiivi,new
kanveesi,substantiivi,new
kanyyli,substantiivi,new
kaoliini,substantiivi,new
kaoliniitti,substantiivi,new
kapalointi,substantiivi,new
kapasitanssi,substantiivi,new
kapasiteetti,substantiivi,new
kapeaosmankäämi,substantiivi,new
kapellimestari,substantiivi,new
kapetingi,substantiivi,new
kapi,substantiivi,new
kapillaari,substantiivi,new
kapillaaripilli,substantiivi,new
kapillaariputki,substantiivi,old
kapitaali,substantiivi,new
kapitalismi,substantiivi,new
kapitalisointi,substantiivi,new
kapitalisti,substantiivi,new
kapitalointi,substantiivi,new
kapiteeli,substantiivi,new
kapitulantti,substantiivi,new
kapokki,substantiivi,new
kapotti,substantiivi,new
kappeli,substantiivi,new
kapriskasvi,substantiivi,new
kapsaisiini,substantiivi,new
kapseli,substantiivi,new
kapselointi,substantiivi,new
kapsyyli,substantiivi,new
kapsäkki,substantiivi,new
kapteeni,substantiivi,new
kapteeniluutnantti,substantiivi,new
kapulakieli,substantiivi,old
kapusiini,substantiivi,new
kapuuni,substantiivi,new
kapverdenkreoli,substantiivi,new
kapyysi,substantiivi,new
karaatti,substantiivi,new
karabiini,substantiivi,new
karabinieeri,substantiivi,new
karahvi,substantiivi,new
karakali,substantiivi,new
karakalpakki,substantiivi,new
karakki,substantiivi,new
karamboli,substantiivi,new
karamelli,substantiivi,new
karamellipaperi,substantiivi,new
karanteeni,substantiivi,new
karavaanari,substantiivi,new
karavaani,substantiivi,new
karbidi,substantiivi,new
karbiini,substantiivi,new
karbonaatti,substantiivi,new
karbonyyli,substantiivi,new
kardaaniakseli,substantiivi,new
kardiitti,substantiivi,new
kardinaali,substantiivi,new
kardiogrammi,substantiivi,new
kardiologi,substantiivi,new
karenssi,substantiivi,new
karhi,substantiivi,new
karhunputki,substantiivi,old
kari,substantiivi,new
karibi,substantiivi,new
karikatyristi,substantiivi,new
karikatyyri,substantiivi,new
karjalanpaisti,substantiivi,new
karkausvuosi,substantiivi,old
karkelointi,substantiivi,new
karkki,substantiivi,new
karkkipussi,substantiivi,new
karkuretki,substantiivi,old
karkuri,substantiivi,new
karmi,substantiivi,new
karmiini,substantiivi,new
karmosiini,substantiivi,new
karneoli,substantiivi,new
karnevaali,substantiivi,new
karnevalisointi,substantiivi,new
karniisi,substantiivi,new
karoliini,substantiivi,new
karolingi,substantiivi,new
karoteeni,substantiivi,new
karotenoidi,substantiivi,new
karpaasi,substantiivi,new
karpalolikööri,substantiivi,new
karppi,substantiivi,new
karrageeni,substantiivi,new
karri,substantiivi,new
karrieeri,substantiivi,new
karrikatyyri,substantiivi,new
karrikointi,substantiivi,new
karriääri,substantiivi,new
karsi,substantiivi,old
karsinogeeni,substantiivi,new
karsinointi,substantiivi,new
karski,adjektiivi,new
karsti,substantiivi,new
kartelli,substantiivi,new
kartessi,substantiivi,new
kartioakankaali,substantiivi,new
kartiohuhtasieni,substantiivi,old
kartogrammi,substantiivi,new
kartonki,substantiivi,new
karttakeppi,substantiivi,new
karttaoppi,substantiivi,new
kartturi,substantiivi,new
kartusiaani,substantiivi,new
kartussi,substantiivi,new
kartuusi,substantiivi,new
kartuusipaperi,substantiivi,new
karuselli,substantiivi,new
karvalakki,substantiivi,new
karvalehti,substantiivi,old
karvalehtikasvi,substantiivi,new
karvanluonti,substantiivi,new
karvari,substantiivi,new
karvasipuli,substantiivi,new
karvasmanteli,substantiivi,new
karvasputki,substantiivi,old
karvatuppi,substantiivi,old
karvaturri,substantiivi,new
karyatidi,substantiivi,new
kasaari,substantiivi,new
kasari,substantiivi,new
kasarmi,substantiivi,new
kaseiini,substantiivi,new
kasematti,substantiivi,new
kasetointi,substantiivi,new
kasetti,substantiivi,new
kasettidekki,substantiivi,new
kasettinauhuri,substantiivi,new
kashmirintragopaani,substantiivi,new
kasi,substantiivi,new
kasikki,substantiivi,new
kaskelotti,substantiivi,new
kaski,substantiivi,old
kassakaappi,substantiivi,new
kassakriisi,substantiivi,new
kassamagneetti,substantiivi,new
kassi,substantiivi,new
kassiakaneli,substantiivi,new
kassiitti,substantiivi,new
kastanjakäki,substantiivi,old
kastekappeli,substantiivi,new
kastelli,substantiivi,new
kastevesi,substantiivi,old
kasti,substantiivi,new
kastraatti,substantiivi,new
kastrointi,substantiivi,new
kasuaari,substantiivi,new
kasuuni,substantiivi,new
kasvatti,substantiivi,new
kasvattilapsi,substantiivi,old
kasvi,substantiivi,new
kasvihormoni,substantiivi,new
kasvilaji,substantiivi,new
kasvimargariini,substantiivi,new
kasvinkumppani,substantiivi,new
kasvioppi,substantiivi,new
kasvissyönti,substantiivi,new
kasvitauti,substantiivi,new
kasvopaperi,substantiivi,new
kasvovesi,substantiivi,old
kasvuhormoni,substantiivi,new
kasvukausi,substantiivi,old
kataari,substantiivi,new
katabolismi,substantiivi,new
katafalkki,substantiivi,new
kataklysmi,substantiivi,new
katakombi,substantiivi,new
katalaani,substantiivi,new
katalogi,substantiivi,new
katalysaattori,substantiivi,new
katalyysi,substantiivi,new
katalyytti,substantiivi,new
katamaraani,substantiivi,new
katapultti,substantiivi,new
katarri,substantiivi,new
katastrofi,substantiivi,new
katedraali,substantiivi,new
kateederi,substantiivi,new
katekiini,substantiivi,new
katekumeeni,substantiivi,new
katetri,substantiivi,new
katetrointi,substantiivi,new
katgutti,substantiivi,new
kati,substantiivi,new
kationi,substantiivi,new
katodi,substantiivi,new
katodisädeputki,substantiivi,old
katovuosi,substantiivi,old
katrilli,substantiivi,new
katti,substantiivi,new
kattilakivi,substantiivi,old
kattopelti,substantiivi,new
kattotiili,substantiivi,old
kattotuoli,substantiivi,new
katukivi,substantiivi,old
katulapsi,substantiivi,old
katumaasturi,substantiivi,new
katumuspilleri,substantiivi,new
katuovi,substantiivi,old
kaukasianteeri,substantiivi,old
kaukokartoitussatelliitti,substantiivi,new
kaukoputki,substantiivi,old
kaulahuivi,substantiivi,new
kauluri,substantiivi,new
kauneussalonki,substantiivi,new
kaunokki,substantiivi,new
kaupankäynti,substantiivi,new
kauppahalli,substantiivi,new
kauppakaari,substantiivi,old
kauppakamari,substantiivi,new
kauppakassi,substantiivi,new
kauppanimi,substantiivi,old
kaupparekisteri,substantiivi,new
kauppasieni,substantiivi,old
kauppatori,substantiivi,new
kaupunginmuuri,substantiivi,new
kaupunki,substantiivi,new
kaurajuuri,substantiivi,old
kauri,substantiivi,new
kausaliteetti,substantiivi,new
kausatiivi,substantiivi,new
kausi,substantiivi,old
kausikortti,substantiivi,new
kavaljeeri,substantiivi,new
kaveri,substantiivi,new
kavi,substantiivi,new
kaviaari,substantiivi,new
kazakki,substantiivi,new
keeppi,substantiivi,new
kefiiri,substantiivi,new
kehitysoppi,substantiivi,new
kehitysromaani,substantiivi,new
kehonkieli,substantiivi,old
kehtolehti,substantiivi,old
kehukaappi,substantiivi,new
kehäraakki,substantiivi,new
keiholehti,substantiivi,old
keihäänkärki,substantiivi,old
keikari,substantiivi,new
keikarointi,substantiivi,new
keilapatteri,substantiivi,new
keinutuoli,substantiivi,new
keisari,substantiivi,new
keisaripari,substantiivi,new
keisaripingviini,substantiivi,new
keitinliemi,substantiivi,old
keitinvesi,substantiivi,old
keittiömestari,substantiivi,new
kekkuli,substantiivi,new
kekri,substantiivi,new
keksi,substantiivi,new
keli,substantiivi,new
kellari,substantiivi,new
kellarointi,substantiivi,new
kellokasvi,substantiivi,new
kellokortti,substantiivi,new
kellonjousi,substantiivi,old
kellopeippi,substantiivi,new
kellopeli,substantiivi,new
kellotapuli,substantiivi,new
kellotorni,substantiivi,new
kelmi,substantiivi,new
keloidi,substantiivi,new
keltakerttuli,substantiivi,new
keltalemmikki,substantiivi,new
keltanarsissi,substantiivi,new
keltaoleanteri,substantiivi,new
keltaperäkerttuli,substantiivi,new
keltasinappi,substantiivi,new
keltasipuli,substantiivi,new
keltatauti,substantiivi,new
keltavästäräkki,substantiivi,new
kemikaali,substantiivi,new
kemisti,substantiivi,new
kemoreseptori,substantiivi,new
kemppi,substantiivi,new
kenguruntassukasvi,substantiivi,new
kenkäpari,substantiivi,new
kenraali,substantiivi,new
kenraalikuvernööri,substantiivi,new
kenraaliluutnantti,substantiivi,new
kenraalimajuri,substantiivi,new
kentauri,substantiivi,new
kenttälaji,substantiivi,new
kenttäpakki,substantiivi,new
kenttäposti,substantiivi,new
kenttäsirkkuli,substantiivi,new
kenttätykki,substantiivi,new
kenttätyräkki,substantiivi,new
kenttäväki,substantiivi,old
kepasipuli,substantiivi,new
keppi,substantiivi,new
kepuli,adjektiivi,new
kepulikonsti,substantiivi,new
keraami,substantiivi,new
keratiini,substantiivi,new
keripukki,substantiivi,new
kermakahvi,substantiivi,new
kermaviili,substantiivi,new
kerni,substantiivi,new
kerosiini,substantiivi,new
kersantti,substantiivi,new
kerskuri,substantiivi,new
kertatuli,substantiivi,old
kertomerkki,substantiivi,new
kerttuli,substantiivi,new
kerubi,substantiivi,new
keräilykortti,substantiivi,new
keräkaali,substantiivi,new
keräpääpoimulehti,substantiivi,old
keräyspaperi,substantiivi,new
kesannointi,substantiivi,new
kesaropapismi,substantiivi,new
keskari,substantiivi,new
keskienglanti,substantiivi,new
keskihollanti,substantiivi,new
keskikaupunki,substantiivi,new
keskimoottori,substantiivi,new
keskinormaali,substantiivi,new
keskipeli,substantiivi,new
keskisormi,substantiivi,old
keskisuuri,adjektiivi,new
keskitysleiri,substantiivi,new
keskiväli,substantiivi,new
keskoskaappi,substantiivi,new
keskusjärvi,substantiivi,old
keskusmuisti,substantiivi,new
keskuspankki,substantiivi,new
keskuspölynimuri,substantiivi,new
keskustelufoorumi,substantiivi,new
kesti,substantiivi,new
kestikievari,substantiivi,new
kestomagneetti,substantiivi,new
kestävöinti,substantiivi,new
kesyaasi,substantiivi,new
kesyhanhi,substantiivi,old
kesäleski,substantiivi,old
kesämökki,substantiivi,new
kesäseisokki,substantiivi,new
kesäsypressi,substantiivi,new
kesäteatteri,substantiivi,new
kesäturkki,substantiivi,new
ketamiini,substantiivi,new
ketiapiini,substantiivi,new
ketjukolari,substantiivi,new
ketohanhikki,substantiivi,new
ketohärkki,substantiivi,new
ketokaunokki,substantiivi,new
ketoni,substantiivi,new
ketosirkkuli,substantiivi,new
ketsaali,substantiivi,new
ketsi,substantiivi,new
ketsuppi,substantiivi,new
kettinki,substantiivi,new
kettuterrieri,substantiivi,new
keuhkopussi,substantiivi,new
keuhkoputki,substantiivi,old
keuhkotauti,substantiivi,new
keulankärki,substantiivi,old
keulaportti,substantiivi,new
keulavisiiri,substantiivi,new
kevytbetoni,substantiivi,new
kevätlukukausi,substantiivi,old
kevätsipuli,substantiivi,new
kevättalvi,substantiivi,old
khaki,substantiivi,new
khasi,substantiivi,new
khotani,substantiivi,new
kibbutsi,substantiivi,new
kidesokeri,substantiivi,new
kidevesi,substantiivi,old
kiduskansi,substantiivi,old
kielari,substantiivi,new
kieli,substantiivi,old
kielikurssi,substantiivi,new
kielilaki,substantiivi,new
kielimuuri,substantiivi,new
kielioppi,substantiivi,new
kielokasvi,substantiivi,new
kieltolaki,substantiivi,new
kieltoverbi,substantiivi,new
kierrejousi,substantiivi,old
kierrekorkki,substantiivi,new
kierretappi,substantiivi,new
kiertokanki,substantiivi,old
kiertokasvi,substantiivi,new
kiertokäämimittari,substantiivi,new
kiertomäntämoottori,substantiivi,new
kiertotähti,substantiivi,old
kiesi,substantiivi,new
kievari,substantiivi,new
kihelmöinti,substantiivi,new
kihlakumppani,substantiivi,new
kihlakunnantuomari,substantiivi,new
kihokki,substantiivi,new
kihokkikasvi,substantiivi,new
kihti,substantiivi,new
kihveli,substantiivi,new
kiikari,substantiivi,new
kiikarikivääri,substantiivi,new
kiikarointi,substantiivi,new
kiikki,substantiivi,new
kiikkutuoli,substantiivi,new
kiiltopaperi,substantiivi,new
kiinanasteri,substantiivi,new
kiinankaali,substantiivi,new
kiinankaneli,substantiivi,new
kiinankuori,substantiivi,old
kiinantragopaani,substantiivi,new
kiinnitysluottopankki,substantiivi,new
kiintiöinti,substantiivi,new
kiintokuutiometri,substantiivi,new
kiintotähti,substantiivi,old
kiipeli,substantiivi,new
kiirastuli,substantiivi,old
kiiski,substantiivi,new
kiisseli,substantiivi,new
kiivi,substantiivi,new
kikkeli,substantiivi,new
kili,substantiivi,new
kiliasmi,substantiivi,new
kiljuhanhi,substantiivi,old
kiljukäki,substantiivi,old
kilkki,substantiivi,new
killinki,substantiivi,new
kilobitti,substantiivi,new
kilohaili,substantiivi,new
kilohertsi,substantiivi,new
kilokalori,substantiivi,new
kilometri,substantiivi,new
kilopondi,substantiivi,new
kilotonni,substantiivi,new
kilovoltti,substantiivi,new
kilovolttiampeeri,substantiivi,new
kilowatti,substantiivi,new
kilowattitunti,substantiivi,new
kilowattituntimittari,substantiivi,new
kilpauimari,substantiivi,new
kilpauinti,substantiivi,new
kilpi,substantiivi,old
kilpikiertokasvi,substantiivi,new
kilpirauhashormoni,substantiivi,new
kilpukkakasvi,substantiivi,new
kilpuri,substantiivi,new
kiltti,adjektiivi,new
kimberliitti,substantiivi,new
kimbri,substantiivi,new
kimikki,substantiivi,new
kimnaasi,substantiivi,new
kimpi,substantiivi,old
kimröökki,substantiivi,new
kimuli,substantiivi,new
kimurantti,adjektiivi,new
kineesi,substantiivi,new
kingi,substantiivi,new
kiniini,substantiivi,new
kinkkusalaatti,substantiivi,new
kinofilmi,substantiivi,new
kinuski,substantiivi,new
kioski,substantiivi,new
kipinöinti,substantiivi,new
kippari,substantiivi,new
kipparinlakki,substantiivi,new
kipsi,substantiivi,new
kirahvi,substantiivi,new
kirgiisi,substantiivi,new
kiri,substantiivi,new
kiribati,substantiivi,new
kirjainmerkki,substantiivi,new
kirjaintyyppi,substantiivi,new
kirjakaappi,substantiivi,new
kirjakemetalli,substantiivi,new
kirjakieli,substantiivi,old
kirjankansi,substantiivi,old
kirjanmerkki,substantiivi,new
kirjanpitokausi,substantiivi,old
kirjasinlaji,substantiivi,new
kirjasinmetalli,substantiivi,new
kirjastokortti,substantiivi,new
kirjekuori,substantiivi,old
kirjekurssi,substantiivi,new
kirjelmöinti,substantiivi,new
kirjepaperi,substantiivi,new
kirjepommi,substantiivi,new
kirjeposti,substantiivi,new
kirjeromaani,substantiivi,new
kirjoitusmerkki,substantiivi,new
kirjokäki,substantiivi,old
kirjolehti,substantiivi,old
kirjolohi,substantiivi,old
kirjopeippi,substantiivi,new
kirjotähti,substantiivi,old
kirjuri,substantiivi,new
kirkkokonsertti,substantiivi,new
kirkkomaalari,substantiivi,new
kirkkomusiikki,substantiivi,new
kirkkoslaavi,substantiivi,new
kirkkosävellaji,substantiivi,new
kirkkoviini,substantiivi,new
kirkkovuosi,substantiivi,old
kirkkoväärti,substantiivi,new
